,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,nutrition_grade_fr
341,0.0,0.0,0.0,0.0525,7.5,85.0,55.0,0.0,e
342,0.55,0.0,0.0,0.0,3.78,84.1,63.0,0.0252,d
343,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
344,0.0,0.1,0.0008699999999999,0.005,0.05,0.45,0.2,0.0196850393700787,c
345,0.0,21.6,0.0,0.0,12.7,0.0,0.0,0.06,b
346,1.9,1.3,0.0002825,0.0006675,0.8,63.6,50.2,0.0039370078740157,c
347,1.9,1.3,0.0002825,0.0006675,0.8,63.6,50.2,0.0039370078740157,d
348,1.9,1.3,0.0002825,0.0006675,0.8,63.6,50.2,0.0039370078740157,d
349,1.9,1.3,0.0002825,0.0006675,0.8,63.6,50.2,0.0039370078740157,d
350,0.0,1.3,1.9725e-05,0.0006675,0.8,63.6,50.2,0.0039370078740157,d
351,4.1,1.6,0.00022625,0.021175,8.85,4.275,3.3,0.0039370078740157,a
352,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
353,0.0,3.33,6.25e-05,0.0005,2.08,5.42,5.0,0.0521,b
354,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,d
355,3.16,9.05,4.83e-05,0.0011475,7.26,39.4,2.32,0.358,b
356,0.0,0.0,0.0001,0.0,100.0,0.0,0.0,0.0,e
357,0.0,7.14,0.0,0.0,10.7,71.4,0.0,1.21,d
358,5.2,6.1,1.5e-05,0.0,30.95,41.3,0.6,0.444881889763779,c
359,9.3,13.2,4.3325e-05,0.0136674999999999,9.7,35.6,2.1,0.295275590551181,a
360,0.7,0.3,0.0,0.0098,0.0,13.1,13.1,0.0,a
361,0.8,0.0,0.0,0.0103,0.0,19.66,17.95,0.009,a
362,1.0,0.2,0.0,0.0009,0.1,14.0,14.0,0.0,a
363,0.9,0.4,7.02e-05,0.0028,0.1,15.5,15.5,0.0393700787401575,b
364,1.0,0.4,2.37e-05,0.0038,0.1,15.0,15.0,0.0393700787401575,a
365,0.1,0.5,4.5e-05,0.0048,0.0,15.0,13.0,0.0,a
366,0.8,0.4,0.0,0.0105,0.1,13.1,13.1,0.001,a
367,0.8,0.0,0.0,0.0103,0.0,19.66,17.95,0.009,b
368,1.0,0.4,0.000153475,0.0159,0.1,15.0,15.0,0.0393700787401575,a
369,1.6,0.8,0.0,0.0,0.8,10.4,2.4,0.144,a
370,1.2,1.19,0.0002525,0.018,0.1,5.6,5.6,0.393700787401575,a
371,0.9,1.2,0.000132825,0.010855,0.5,3.0,0.0,0.0393700787401575,a
372,1.0,0.3,0.00017,0.0284999999999999,0.1,10.5,10.5,0.0394,a
373,0.8,1.1,0.000127875,0.02725,0.1,3.0,3.0,0.0511811023622047,a
374,0.8,1.2,0.0002044999999999,0.02725,0.1,3.4,3.4,0.0393700787401575,a
375,0.7,0.3,6.25e-05,0.019325,0.0,13.1,13.1,0.0,a
376,0.8,0.83,9.93e-05,0.002,0.0,2.48,0.83,0.008,a
377,6.3,4.76,2.37e-05,0.001,0.0,15.08,0.79,0.262,a
378,1.6,0.8,0.0,0.0,0.8,10.4,5.6,0.008,a
379,3.2,3.2,0.00012,0.0072,0.0,12.0,3.2,0.008,a
380,0.8,1.2,0.0001785,0.019275,0.1,3.4,3.1,0.0393700787401575,a
381,0.8,1.1,0.000127875,0.02725,0.1,3.0,3.0,0.0511811023622047,a
382,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.412,c
383,0.8,0.0,4.92e-05,0.0492,0.0,9.02,5.74,0.004,b
384,3.57,12.5,0.0,0.0,1.79,73.2,1.79,0.0,a
385,3.57,12.5,0.0,0.0,1.79,73.2,1.79,0.0,a
386,2.38,14.3,0.0,0.0,14.3,66.7,0.0,0.833,d
387,3.23,6.45,0.0,0.0,19.4,64.5,32.3,0.29,e
388,2.6,2.63,0.0,0.0,18.42,68.42,31.58,0.395,e
389,0.0,4.65,0.0,0.0,16.3,65.1,34.9,0.244,e
390,1.75,7.02,0.0,0.0,31.6,57.9,36.8,0.202,e
391,1.64,3.28,0.0,0.0,19.7,63.9,42.6,0.23,e
392,3.33,3.33,0.0,0.0,11.7,60.0,23.3,0.25,c
393,0.0,3.77,0.0,0.0,20.8,54.7,28.3,0.415,e
394,2.08,4.17,2.675e-05,0.0,18.8,64.6,35.4,0.271,e
395,1.6,0.8,0.00018,0.012,0.0,4.8,3.2,0.004,a
396,0.4,3.39,6.36e-05,0.0,2.12,11.86,11.44,0.055,b
397,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
398,0.0,21.0,0.0001549999999999,0.0,23.0,1.0,1.0,0.48,d
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,c
400,1.5,6.7,8.45e-05,0.00375,6.2,49.2,22.6,0.649606299212598,d
401,0.0,0.0,6.25e-05,0.0,2.08,3.75,3.75,0.0187,b
402,0.424,2.54,0.000127,0.0089,1.48,7.63,6.78,0.0487,b
403,0.8,2.8,6e-05,0.006,1.4,4.4,3.2,0.036,a
404,0.8,2.8,6e-05,0.00429,1.4,8.8,7.2,0.034,a
405,0.8,3.33,6.24e-05,0.0,1.88,3.75,2.5,0.044,a
406,0.0,17.9,0.0,0.0,2.68,1.79,1.79,0.075,a
407,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.643,c
408,0.0,28.6,0.0,0.0,25.0,0.0,0.0,1.71,e
409,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.643,c
410,0.0,5.26,5.26e-05,0.00211,12.3,70.2,43.9,0.404,e
411,3.625,1.29,0.000380225,0.0283499999999999,0.583,8.21,7.71,0.04,e
412,0.525,0.917,0.00096175,0.01925,0.917,7.71,7.08,0.035,d
413,4.8,9.68,4.83e-05,0.0,5.65,33.87,4.84,0.371,a
414,1.67,8.33,2.75e-05,0.003125,5.0,38.3,6.67,0.867,c
415,1.82,20.0,0.000273,0.0,40.0,16.4,3.64,1.71,e
416,3.5,9.2,0.0,0.000555,4.0,44.0,3.4,0.295275590551181,a
417,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
418,0.0,11.5,5.31e-05,0.0011,4.42,4.42,3.54,0.381,b
419,0.0,0.0,0.0001,0.0,100.0,0.0,0.0,0.0,d
420,0.0,0.0,0.000643,0.0,42.9,7.14,0.0,0.893,e
421,1.65,0.826,9.92e-05,0.00992,0.0,5.79,2.48,0.223,a
422,2.48,1.65,0.000124,0.00496,0.0,7.44,3.31,0.19,a
423,1.09,1.09,0.0,0.0,2.72,21.7,14.1,0.136,c
424,9.52,9.52,0.0,0.0,14.3,61.9,0.0,0.667,d
425,0.0,0.0,0.00107,0.0,35.7,0.0,0.0,0.679,e
426,0.0,0.0,0.00107,0.0,50.0,0.0,0.0,0.714,e
427,2.5,5.0,0.0,0.0,17.5,72.5,45.0,0.2,e
428,2.7,5.41,0.0,0.0,24.3,67.6,54.1,0.162,e
429,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.15,d
430,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
431,11.2,6.6,8.82e-05,0.0,35.8,46.0,0.3,1.06299212598425,e
432,13.5,9.0,0.0,0.0,27.7,45.8,2.5,0.47244094488189,d
433,1.0,2.0,3e-05,0.0,10.0,16.0,0.0,24.0,c
434,3.57,7.14,0.0,0.0,3.57,82.1,3.57,1.61,c
435,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
436,2.3,7.14,0.0,0.021425,28.6,60.7,3.5,0.6786,d
437,2.94,2.94,8.82e-05,0.0,7.35,14.7,2.94,0.824,c
438,3.57,7.14,0.0,0.0,21.4,67.9,0.0,0.286,b
439,3.57,7.14,0.0,0.0214,32.1,57.1,3.57,0.393,c
440,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
441,7.07,7.07,0.0,0.0081,28.3,63.6,3.53,0.636,d
442,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
443,1.0,1.0,9e-05,0.0012,0.0,2.0,1.0,0.23,b
444,3.57,7.14,0.0,0.0214,35.7,53.6,3.57,1.25,d
445,3.57,7.14,0.0,0.0214,35.7,53.6,3.57,0.5,d
446,3.57,7.14,0.0,0.0,17.9,71.4,3.57,0.821,d
447,3.57,7.14,0.000107,0.0,28.6,57.1,0.0,0.75,d
448,7.06,9.41,0.000212,0.0,21.2,65.9,9.41,0.447,c
449,3.64,12.7,0.000409,0.00436,0.909,70.9,0.0,0.0545,a
450,3.57,17.9,0.0,0.0,46.4,32.1,7.14,0.161,d
451,10.7,17.86,0.0,0.0,42.86,32.14,17.86,0.125,c
452,10.0,20.0,0.0001,0.004,46.7,30.0,10.0,0.733,d
453,3.08,12.3,0.0,0.0,1.54,78.5,4.62,0.0,a
454,2.9,2.86,0.0,0.0,4.29,82.86,71.43,0.071,d
455,3.45,10.3,0.0,0.0124,6.9,69.0,6.9,1.93,d
456,2.0,1.0,6.4e-05,0.0024,8.0,27.0,22.0,0.0,c
457,1.7,6.1,0.0,0.00705,21.0,69.0,36.0,0.204724409448819,e
458,0.0,4.55,0.000136,0.0,12.1,25.8,19.7,0.0606,d
459,5.275,7.2,4.725e-05,0.0,16.4,50.9,21.6,0.118110236220472,d
460,1.125,7.5,1.725e-05,0.0,17.5,49.6,13.3,0.118110236220472,d
461,0.0,4.67,0.0,0.0,5.33,16.67,14.67,0.053,c
462,10.0,12.5,0.0,0.0,7.5,67.5,2.5,0.0,a
463,10.7,14.3,0.000804,0.0,7.14,67.9,0.0,0.268,a
464,3.7,7.41,0.0,0.0,9.26,77.8,33.3,0.741,d
465,3.7,3.7,0.0,0.0,5.56,85.2,44.4,0.815,e
466,3.7,7.41,0.0003024,0.00485,9.26,77.8,33.3,0.741,d
467,1.0,1.0,0.0,0.0,5.0,22.0,9.0,0.12,c
468,6.67,6.67,0.0,0.0,16.7,73.3,6.67,0.933,d
469,6.25,6.25,0.0,0.0,15.6,75.0,6.25,0.812,c
470,1.45,7.25,0.000217,0.0087,9.66,10.6,3.38,0.309,e
471,6.4,9.8,0.0002325,0.0003,10.05,26.525,2.4,0.531496062992126,c
472,1.0,20.4,1.5e-05,0.0003,12.9,0.7,0.1,0.04,a
473,5.45,9.09,0.0,0.077875,9.09,76.4,21.8,0.255,c
474,11.6,6.98,0.0,0.0,39.5,48.8,27.9,0.0,d
475,3.33,8.33,0.0,0.0,13.3,66.7,3.33,1.53,d
476,1.67,10.0,0.0,0.0,20.0,63.3,1.67,1.5,e
477,1.67,8.33,0.0,0.0,15.0,68.3,3.33,1.73,e
478,0.0,5.6,0.00036,0.0,20.8,25.6,18.4,0.176,d
479,7.5,0.0,0.0,0.012825,0.0,82.5,72.5,0.0,c
480,0.0,0.0,9e-05,0.032,0.0,12.0,12.0,0.0,e
481,0.375,0.0,0.00027915,0.012,0.0,11.0,11.0,0.0,e
482,0.5,0.0,0.049,0.005375,0.0,1.5,1.5,0.015748031496063,c
483,0.45,0.0,9.45e-05,0.024,0.0,12.0,12.0,0.0,e
484,0.0,0.0,0.0,0.0,22.54,1.41,0.0,0.225,c
485,8.299999999999999,9.0,0.0,0.0,45.0,28.0,24.0,0.0,e
486,3.5,7.02,0.0,0.0,6.14,45.61,3.51,0.439,b
487,0.925,0.0,8.825e-05,0.0049499999999999,0.0,26.7,20.0,0.8,d
488,0.0,21.4,0.000321,0.0,32.1,3.57,3.57,0.964,e
489,0.0,21.4,0.000321,0.0,32.1,3.57,3.57,0.964,e
490,0.0,21.4,0.000321,0.0,32.1,3.57,3.57,0.964,e
491,0.0,21.4,0.000321,0.0,32.1,3.57,3.57,0.964,e
492,0.0,3.57,0.000214,0.0,17.9,57.1,21.4,0.214,d
493,1.0,12.4,0.0001599999999999,0.0169,19.2,5.5,5.6,0.464566929133858,d
494,2.7,19.7,9.45e-05,0.0005275,51.85,14.125,5.3,0.0078740157480315,d
495,0.0,19.4,0.000726,0.0677,1.61,74.2,12.9,0.71,d
496,10.3,3.45,0.000517,0.0517,3.45,89.7,41.4,0.466,d
497,0.0,0.0,0.0,0.0,0.0,85.0,62.5,0.0375,d
498,0.1,0.5,6e-05,0.03,0.1,9.2,9.2,0.0118110236220472,c
499,4.2,2.6,0.000111375,0.0037125,4.7,28.4,0.9,0.05,a
500,0.0,0.0,5.41e-05,0.0,0.0,57.0,42.0,0.122047244094488,d
501,3.4,3.1,0.0,0.002425,4.7,58.1,49.2,0.0906,d
502,2.5,9.2,4.5e-05,0.003705,19.3,29.3,1.3,0.346456692913386,d
503,9.38,21.9,0.0,0.0,50.0,25.0,6.25,0.344,d
504,6.25,18.8,0.0,0.0,50.0,21.9,6.25,0.297,d
505,1.9,7.9,7.7875e-05,0.00069,5.2,12.5,3.7,0.188976377952756,a
506,0.0,11.7,0.000475,0.05877,26.8375,50.6,44.8,0.393700787401575,e
507,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
508,5.0,12.5,0.0,0.0,22.5,62.5,52.5,0.138,e
509,3.0375,11.2,0.00023,0.04925,23.2,62.2,54.2,0.118110236220472,e
510,2.7,8.11,9.82e-05,1.155e-05,32.4,54.1,51.4,0.135,d
511,2.63,10.5,0.0,0.0,31.6,55.3,50.0,0.0658,e
512,2.33,6.98,0.0,0.0,30.2,60.5,55.8,0.0814,e
513,1.05,1.7,0.0,0.002425,0.9,60.7,50.1,0.0354330708661417,d
514,0.0,25.0,0.0,0.0,50.0,21.0,9.0,0.393700787401575,e
515,4.8500000000000005,10.8,8.075e-05,1.155e-05,31.0,51.8,50.1,0.275590551181102,e
516,0.0,10.2,0.00034385,0.00023125,14.725,65.325,50.2,0.307086614173228,e
517,4.7325,10.2,0.0,0.0,31.2,53.5,50.2,0.3,e
518,2.27,9.09,0.0,0.0,29.54,59.09,52.27,0.114173228346457,e
519,2.27,9.09,0.0,0.0,29.5,59.1,52.3,0.295,e
520,2.27,9.09,0.0,0.0,29.5,59.1,52.3,0.295,e
521,3.4,3.6,4.225e-05,0.0,20.7,58.1,51.7,0.28,e
522,2.94,11.8,0.0,0.0,29.4,54.675,47.1,0.397,e
523,0.0,3.33,9.99e-05,0.0,5.0,3.33,3.33,0.05,b
524,0.0,16.5,0.000106,0.0,23.5,0.0,0.0,0.353,c
525,0.0,1.0,0.000375,0.06,0.0,31.0,18.0,0.015,a
526,0.0,2.5,2.5e-05,0.0,0.0,77.5,45.0,0.0375,c
527,1.75,4.41,0.00165,0.264,6.61,70.5,52.9,0.242,e
528,1.0,8.0,0.000473625,0.003225,12.9,8.1,4.8,0.27,c
529,0.5,0.6,0.000737,0.0,81.3,0.8,0.7,0.63,e
530,0.4,0.2,0.0001704,0.02375,0.1,11.1,11.1,0.1,d
531,0.0,0.0,0.0,0.0,0.0,88.33,88.33,0.015,d
532,0.0,6.25,0.0,0.0,0.0,12.5,0.0,0.5,b
533,0.0,0.0,0.0,0.0,78.6,0.0,0.0,0.357,e
534,2.0,4.7,3.455e-05,0.000515,0.4,14.9,14.4,0.2,a
535,2.67,5.33,0.0,0.0,8.0,26.7,5.33,0.507,b
536,0.0,1.64,4.92e-05,0.0,13.1,3.28,1.64,0.0492,c
537,1.6,1.56,0.0001758,0.007,1.95,10.94,7.81,0.359,b
538,0.0,3.28,9.84e-05,0.0,16.4,3.28,1.64,0.672,d
539,0.8,2.4,0.0003,0.0144,1.6,11.2,9.6,0.272,c
540,1.6,1.6,0.00012,0.0072,2.8,8.0,5.6,0.408,c
541,0.5,0.5,0.0,0.213225,0.5,99.0,99.0,0.00394,d
542,4.2,6.9,0.00017825,0.006,22.3,54.6,29.0,0.27,d
543,10.7,10.7,0.000536,0.0214,7.14,71.4,3.57,0.571,b
544,0.588,3.53,7.085e-05,0.00164,0.882,16.5,15.3,0.0647,b
545,0.0,3.56,2.67e-05,0.00107,3.56,4.89,4.89,0.0511,b
546,0.709,8.51,5.0275e-05,0.00278,2.13,11.3,7.8,0.0532,a
547,0.2,7.33,2.01e-05,0.006925,3.0,12.0,11.33,0.037,b
548,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
549,1.77,3.54,0.00016145,0.00194,0.0,9.73,6.19,0.0575,a
550,0.709,7.8,7.5e-06,0.0022,1.77,11.3,7.8,60.3,d
551,2.7,5.41,8.11e-05,0.00324,40.5,54.1,48.6,0.0432,e
552,3.03,6.06,0.0,0.0,36.4,60.6,42.4,0.239,e
553,2.7,4.0,2.675e-05,0.017825,33.0,52.7,2.6,0.592,d
554,2.0,4.0,3e-05,0.0,17.0,20.0,15.0,0.04,d
555,0.2,27.6,0.0,0.000275,1.9,0.7,0.7,0.224409448818898,a
556,15.0,12.5,0.0,0.0,45.0,37.5,12.5,0.0375,d
557,2.3,6.1,3.3458000000000004e-05,0.00048925,33.2,56.6,55.1,0.08,e
558,0.0,7.3,2.9225e-05,0.000715,36.0,51.0,46.0,0.078740157480315,e
559,2.5,7.5,7.5e-05,0.0,32.5,57.5,42.5,0.0375,e
560,0.0,5.0,7.5e-05,0.0,32.5,60.0,47.5,0.0,e
561,0.0,5.0,7.5e-05,0.0,32.5,60.0,47.5,0.125,e
562,12.5,10.0,0.0,0.0,55.0,30.0,7.5,0.025,d
563,2.38,7.14,7.14e-05,0.0,35.7,54.8,54.8,0.107,e
564,2.78,5.56,0.0,0.0,52.8,38.9,38.9,0.0833,e
565,5.0,5.0,0.0,0.0,35.0,47.5,45.0,0.0375,e
566,2.1500000000000004,6.2,3.5300000000000004e-05,0.0,34.0,54.0,53.0,0.0866141732283465,e
567,2.38,9.52,7.14e-05,0.00286,35.7,50.0,45.2,0.119,e
568,0.0,5.0,7.5e-05,0.0,32.5,60.0,47.5,0.0,e
569,3.57,7.14,0.000107,0.0321,28.6,60.7,7.14,0.375,d
570,5.9,20.59,0.0,0.0,35.29,41.18,11.76,0.5,d
571,6.2,21.88,0.0,0.0,50.0,18.75,9.38,0.469,e
572,4.7,25.3,0.0,0.0,51.6,18.8,10.9,0.444881889763779,d
573,6.25,21.9,0.0,0.0,50.0,18.8,9.38,0.469,d
574,3.8,25.6,0.0,0.0,52.2,16.6,9.4,0.334645669291339,d
575,6.25,21.9,0.0,0.0,50.0,18.8,9.38,0.469,d
576,0.0,12.5,0.0,0.0,28.6,1.79,0.0,1.41,e
577,0.0,12.9,0.0,0.0,25.9,2.35,1.18,1.16,e
578,0.7,15.0,0.00016075,0.0,24.3,3.2,1.3,1.3,e
579,0.4,4.24,0.0002541,0.0005,4.24,7.2,1.27,0.419,c
580,6.25,21.9,0.0,0.0,50.0,18.8,9.38,0.469,d
581,0.0,17.86,0.0,0.0,3.57,1.79,1.79,1.304,d
582,0.3,14.3,0.000134,0.0006,26.8,3.6,1.8,0.518,d
583,0.0,12.1,0.0,0.0,27.6,1.72,0.0,1.36,e
584,12.2,8.16,0.000245,0.0306,14.3,69.4,28.6,0.276,d
585,0.0,8.0,0.0009,0.036,0.0,88.0,12.0,0.56,d
586,2.94,5.88,0.000441,0.0176,0.0,88.2,35.3,0.471,d
587,4.0,3.0,0.000148175,0.0050375,0.5,31.0,8.0,0.0,a
588,1.92,3.85,0.000288,0.0,9.62,73.1,32.7,0.327,d
589,10.3,34.5,0.000517,0.0517,3.45,86.2,34.5,0.517,d
590,4.17,4.17,0.000313,0.0,10.4,70.8,25.0,0.396,d
591,3.45,3.45,0.000517,0.0207,0.0,89.7,34.5,0.517,d
592,3.45,3.45,0.000517,0.0207,0.0,89.7,34.5,0.517,d
593,9.68,6.45,0.000484,0.0677,0.0,87.1,29.0,0.613,d
594,9.38,31.2,0.000469,0.0,3.12,59.4,21.9,0.594,c
595,3.57,3.57,2.675e-05,0.017325,32.1,53.6,3.57,0.536,d
596,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
597,3.57,3.57,0.0,0.0129,0.0,53.6,3.57,0.571,b
598,2.71,2.71,0.0,0.013,35.3,51.6,2.71,0.543,d
599,2.0,4.0,0.0003,0.0,10.0,72.0,38.0,0.48,d
600,4.35,8.7,0.000522,0.0209,0.0,82.6,8.7,0.739,c
601,0.0,28.6,0.0,0.0321,21.4,14.3,0.0,1.93,e
602,0.0,0.0,0.0,0.004,30.0,6.67,0.0,0.367,c
603,2.4,1.8,0.02096045,4.547350000000001,0.4,3.9,3.8,0.0,a
604,7.14,7.14,0.0,0.0,25.0,67.9,0.0,0.175,b
605,0.175,0.1,6.125e-05,0.012875,0.1,13.0,12.0,0.005,b
606,0.1,0.4,3e-05,0.032,0.1,15.0,12.0,0.1,a
607,0.8,0.82,9.84e-05,0.0344,0.0,18.03,16.39,0.004,a
608,1.0,0.7,6.25e-05,0.024325,0.2,13.4,13.3,0.0393700787401575,b
609,1.0,0.5,0.00012,0.0285,0.1,12.1,12.0,0.0393700787401575,b
610,1.9,5.2,0.00016045,0.003,17.45,54.775,23.5,0.267716496062992,e
611,0.0,5.0,0.0003,0.0,30.0,60.0,20.0,0.325,e
612,2.0,5.0,0.00046335,0.02275,26.9,61.7,23.0,0.393700787401575,e
613,9.0,12.0,0.0,0.000825,16.4,58.2,1.2,0.433070866141732,b
614,1.5,3.7,0.0002904,0.0,27.1,63.5,28.3,0.228346456692913,e
615,2.1,5.6,7.5e-05,0.00375,30.3,58.4,16.2,0.275590551181102,e
616,2.0,5.2,0.00032585,0.02275,27.6,61.3,25.7,0.275590551181102,e
617,2.2,6.0,7.5e-05,0.00375,30.9,56.9,16.5,0.267716535433071,d
618,1.6,4.5,9.9975e-05,0.00375,28.1,61.6,19.1,0.255905511811024,e
619,1.9,5.3,6.825e-05,0.001035,25.2,63.0,35.8,0.267716535433071,e
620,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
621,10.9,7.6,3.945e-05,0.0,17.2,60.5,18.8,0.0393700787401575,b
622,3.3,3.6,0.0001214,0.0005275,10.3,65.2,43.5,0.15748031496063,d
623,0.0,15.6,2.76e-05,0.0,9.17,0.0,0.0,0.817,d
624,0.0,0.0,0.000642775,0.0,78.6,0.0,0.0,0.536,e
625,0.1,0.1,0.049,0.0183125,0.1,0.8,0.8,0.0196850393700787,c
626,3.85,4.62,0.0,0.0,0.769,22.3,9.23,0.423,b
627,5.4,4.62,0.0,0.0,0.0,13.85,0.0,0.346,a
628,3.85,4.62,0.0,0.0,0.385,30.0,16.2,0.392,b
629,0.0,14.3,0.000214,0.0,21.4,0.0,0.0,0.321,d
630,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
631,0.0,0.0,0.0,0.0,3.78,93.2,75.6,0.0252,d
632,5.0,7.5,1.785e-05,0.000715,35.0,52.5,42.5,0.025,e
633,2.35,4.7,0.0,0.0,21.2,70.5,63.5,0.0705,e
634,2.35,9.41,0.0,0.0,25.9,58.8,49.4,0.047,e
635,2.0,7.0,0.0,0.00535,24.1,62.4,8.0,0.8,e
636,0.5,18.3,8.925e-06,0.0,7.0,2.2,0.7,0.444881889763779,b
637,7.14,7.14,0.0,0.0,17.9,14.3,0.0,0.464,c
638,6.45,3.23,9.68e-05,0.0968,12.9,9.68,0.0,0.484,b
639,0.0,0.0,0.0,0.008,0.0,10.0,6.67,1.167,d
640,0.0,0.0,0.0,0.0,16.7,10.0,10.0,0.933,d
641,3.3,13.33,0.0,0.0,2.5,71.67,3.33,1.233,c
642,6.5,24.5,0.00014375,0.016,31.6,7.325,1.5,0.039370078740157,c
643,6.7,22.4,0.0,0.0,44.2,23.8,14.6,0.24,d
644,1.6,1.6,7.2e-05,0.0029,1.2,6.4,3.2,0.248,b
645,1.6,1.6,7.2e-05,0.00288,0.8,8.0,4.8,0.392,c
646,1.67,1.67,0.0001,0.0,7.5,6.67,1.67,0.717,c
647,0.0,3.33,0.0,0.0,6.67,5.0,1.67,0.583,d
648,1.6,1.6,7.2e-05,0.0019,0.8,8.0,5.6,0.392,c
649,0.0,3.33,5.01e-05,0.0,6.67,5.0,1.67,0.583,d
650,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
651,0.0,6.67,0.0,0.0,20.0,73.3,6.67,0.6,d
652,5.56,22.2,0.000278,0.0333,9.26,61.1,9.26,1.11,d
653,1.75,19.3,0.000105,0.00211,19.3,50.9,5.26,1.4,e
654,3.57,14.3,0.000402,0.0161,10.7,58.9,12.5,1.02,d
655,5.0,2.5,0.0,0.0,0.0,77.5,72.5,0.025,c
656,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,a
657,0.0,4.71,3.53e-05,0.0,7.06,18.8,17.1,0.0529,c
658,0.0,9.52,0.0,0.0,7.14,4.76,4.76,0.905,d
659,0.877,4.39,0.0,0.00526,2.19,27.2,0.877,0.404,b
660,0.0,0.0,0.0,0.0,93.33,0.0,0.0,0.0,e
661,2.4,1.6,0.00012,0.0072,3.6,8.0,4.8,0.376,b
662,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
663,6.25,21.9,0.0,0.0,50.0,15.6,6.25,0.0312,d
664,6.45,6.45,0.00121,0.029,3.23,83.9,25.8,0.403,c
665,0.0,6.98,0.0,0.0,27.9,62.8,60.5,0.105,e
666,0.0,0.0,1.5175e-05,0.0145,11.5,38.5,38.5,0.0,d
667,3.57,12.5,0.0,0.0,1.79,73.2,3.57,0.0,a
668,0.0,0.0,0.0,0.0,0.0,23.5,23.5,0.941,d
669,0.441,10.1,0.0,0.0,0.0,4.41,3.96,0.0396,a
670,0.826,0.826,0.000124,0.00744,0.0,4.13,2.48,0.0124,a
671,27.0,24.3,0.0002399999999999,0.0132,0.0,62.2,2.7,0.0405,a
672,0.0,0.0,0.0,0.008,23.3,13.3,13.3,1.13,d
673,0.0,0.0,0.0,0.0,30.0,10.0,6.67,0.967,d
674,0.0,0.0,0.0,0.0,13.9,61.1,55.6,0.0417,e
675,0.0,3.5,0.0,0.0,16.0,3.5,3.5,0.073,d
676,5.7,4.92,0.0,0.0,1.64,16.39,0.82,0.295,a
677,31.1,17.8,0.0,0.0,4.44,64.4,2.22,0.0778,a
678,0.0,0.0,0.0,0.0,43.33,13.33,10.0,1.0,e
679,0.0,0.0,0.0,0.0,50.0,6.67,3.33,0.967,e
680,0.0,3.45,0.0,0.00414,62.1,3.45,3.45,0.862,e
681,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.29,c
682,0.0,0.0,0.0,0.0,53.33,3.33,3.33,0.967,e
683,4.29,0.714,6.43e-05,0.00257,0.0,18.6,13.6,0.00714,a
684,2.14,0.714,0.0,0.000857,0.0,21.4,18.6,0.00357,a
685,4.05,2.5,0.000352,0.03815,0.0,85.0,40.0,0.05,d
686,0.0,19.6,0.0,0.0,1.79,0.0,0.0,0.589,b
